500 250000
406 415 78
265 497 23
64 336 79
488 295 24
139 361 100
189 497 65
49 395 39
413 413 91
49 23 54
235 341 28
118 0 26
158 158 52
403 299 27
177 51 13
370 59 24
231 136 34
277 354 11
281 493 45
81 420 14
267 11 9
23 459 5
385 71 62
392 162 16
189 28 34
175 26 9
387 405 88
470 193 35
279 254 32
75 319 52
299 404 97
473 351 32
144 483 66
336 225 96
420 444 94
170 27 21
266 344 79
74 186 10
121 460 64
158 41 65
32 354 19
8 496 96
311 286 50
34 338 85
282 164 44
499 294 88
36 289 28
430 43 34
218 249 5
183 282 25
219 357 70
182 490 15
428 242 44
230 398 56
332 339 12
366 137 88
216 252 36
62 407 27
488 83 26
57 174 71
275 338 86
198 193 86
398 470 25
256 241 55
292 311 17
304 18 37
352 4 8
485 289 15
32 324 49
243 370 86
237 263 85
91 163 98
321 405 39
144 236 12
196 347 7
390 437 86
325 68 71
219 455 62
262 347 64
20 94 54
18 31 15
245 415 100
289 96 32
122 420 53
159 302 33
424 36 100
204 480 94
38 282 48
409 353 6
487 128 40
112 118 57
309 376 24
108 374 96
463 305 74
373 226 59
461 397 26
78 363 98
291 354 57
143 445 29
429 310 72
358 248 90
481 388 100
288 342 14
305 326 42
58 274 13
266 417 74
350 335 62
21 171 29
11 143 4
108 465 69
314 479 36
15 33 83
158 491 82
179 352 79
128 186 52
137 498 72
180 252 82
225 204 31
442 400 66
260 121 58
150 215 50
452 377 77
412 54 52
195 448 53
275 315 19
43 483 74
62 299 47
220 109 29
27 450 12
112 456 99
373 403 66
58 474 68
329 235 15
113 225 28
264 466 29
403 129 64
278 247 83
316 420 69
6 15 91
453 374 3
168 401 59
490 485 97
165 107 59
168 259 58
163 280 76
381 179 79
175 14 53
115 6 73
130 436 81
223 302 55
410 391 14
489 78 68
379 122 85
263 390 21
119 441 19
234 121 50
346 120 10
189 6 17
103 61 73
496 11 75
418 169 25
42 330 99
320 241 55
267 144 88
51 93 71
90 220 62
171 246 76
181 236 92
319 495 37
316 286 5
87 203 92
460 355 82
49 197 65
100 206 26
123 254 63
249 340 99
128 100 85
499 95 47
74 177 12
139 418 78
427 196 17
215 207 14
32 335 28
196 402 86
299 466 62
486 375 36
257 109 91
288 161 79
106 66 74
378 158 27
413 208 78
113 186 66
4 345 19
327 255 50
266 67 15
130 102 10
169 475 50
181 355 10
134 77 93
304 379 28
13 393 33
377 81 55
322 10 51
443 182 52
184 47 25
271 270 43
80 425 91
342 424 10
185 394 67
146 272 55
58 55 4
143 203 29
446 278 79
132 239 61
159 485 58
338 448 25
319 326 7
496 248 35
354 334 40
460 358 88
383 75 57
6 113 31
332 196 88
475 11 39
253 444 55
490 39 67
30 323 14
314 474 60
348 157 13
250 318 15
273 333 90
52 439 82
397 355 69
123 211 30
329 225 36
294 74 64
26 259 27
347 241 90
484 458 46
322 432 34
120 326 52
241 74 16
397 307 46
193 441 44
139 158 89
384 489 88
240 354 19
498 205 93
438 304 46
85 381 85
147 314 49
457 134 30
70 86 41
289 396 23
123 26 64
303 453 53
280 31 65
292 166 94
373 227 65
22 172 13
274 134 43
437 454 99
211 222 61
404 259 3
143 239 30
354 43 78
458 464 72
441 317 42
475 130 96
95 368 17
474 63 74
361 367 96
315 287 62
439 169 81
214 170 97
223 296 1
238 115 93
452 42 87
275 493 54
272 303 78
409 54 92
193 386 63
247 111 82
309 89 39
25 228 65
158 321 37
187 212 34
265 24 98
125 374 32
451 388 92
149 448 48
167 362 53
137 286 84
393 62 36
406 158 73
28 3 22
18 171 76
94 292 28
244 14 98
188 89 58
44 196 83
0 26 45
3 86 98
471 1 43
226 58 75
363 393 3
34 336 18
299 163 27
463 477 63
56 389 78
460 445 73
497 328 11
11 169 5
409 243 12
339 273 88
350 29 89
277 140 74
326 200 98
32 348 99
328 416 47
381 385 78
145 193 65
164 73 98
266 190 40
191 117 44
139 483 16
120 490 61
328 320 80
290 25 63
440 96 59
232 120 19
395 263 24
203 364 60
162 56 95
359 353 90
117 347 84
202 128 39
294 210 89
211 264 13
246 392 27
190 345 57
463 51 9
323 400 87
364 279 89
489 225 80
115 20 33
5 478 7
14 96 31
275 347 2
324 40 98
106 221 73
416 474 91
240 179 69
473 309 87
166 267 60
233 201 82
342 8 68
142 493 1
406 403 75
433 268 25
28 82 98
199 98 96
156 234 14
102 303 65
277 490 7
168 390 81
194 499 82
235 443 19
310 127 4
477 276 16
347 79 85
84 161 47
235 470 5
422 355 92
103 314 15
66 405 63
250 26 6
261 177 21
327 487 70
127 271 81
193 191 39
437 158 5
333 151 57
62 53 51
153 62 86
163 252 49
73 322 93
329 363 4
88 247 55
132 75 100
379 116 18
335 94 48
48 146 74
127 153 54
82 467 64
272 0 67
55 426 29
167 71 60
28 429 21
396 63 75
347 168 32
201 135 86
233 208 50
41 27 97
410 133 94
488 386 42
329 157 95
198 412 39
339 404 36
458 483 4
292 495 50
182 306 87
424 359 77
385 178 35
268 351 36
381 329 31
373 37 56
283 354 12
279 189 14
410 424 45
135 460 33
54 266 49
169 449 37
488 19 38
241 33 55
195 215 94
70 160 73
407 315 48
407 441 81
23 48 92
72 101 77
64 67 33
0 147 44
456 391 38
22 261 89
181 457 55
327 377 73
34 423 9
209 379 6
321 235 98
4 475 47
166 400 27
165 460 2
151 21 74
141 48 82
11 242 96
52 351 56
193 418 98
87 279 17
245 76 34
195 261 74
236 88 76
329 498 14
87 261 4
490 110 18
159 277 71
12 27 21
274 91 75
386 56 12
477 180 47
75 239 39
23 80 41
87 348 25
384 301 93
454 116 36
352 456 9
40 159 10
436 53 63
418 170 64
76 255 59
498 62 8
94 375 39
204 247 58
357 477 9
388 351 51
122 263 48
370 461 64
281 173 32
241 493 43
207 169 61
380 138 23
465 464 47
302 242 82
270 350 19
300 354 35
437 96 49
303 383 20
257 419 70
204 240 72
281 145 85
48 485 58
140 75 52
49 295 52
356 11 30
445 79 85
99 155 50
389 287 80
192 107 53
422 369 56
330 201 80
443 497 5
265 334 5
278 280 89
69 69 8
11 276 76
356 339 34
151 384 73
95 302 19
465 175 54
164 241 15
119 91 75
14 209 8
231 224 83
372 287 57
90 99 13
262 231 69
443 178 47
493 57 96
96 224 7
152 417 44
102 459 43
293 168 65
403 52 46
214 68 91
199 17 46
305 455 21
78 305 41
317 412 61
328 236 91
420 78 46
80 101 23
438 270 54
419 373 71
479 359 44
351 404 65
447 66 30
338 45 56
9 44 95
394 494 22
429 436 18
173 377 85
451 314 56
298 167 74
427 407 98
193 142 13
104 53 14
229 109 56
147 259 23
473 342 23
322 41 29
341 242 43
100 471 9
309 346 87
347 286 78
156 144 40
496 162 41
7 406 23
252 133 72
485 410 17
315 297 50
383 34 98
472 82 7
363 276 73
42 123 22
32 111 47
271 150 10
498 258 64
247 477 28
169 228 7
206 461 20
271 422 17
214 5 41
101 343 44
72 85 49
113 388 82
385 197 36
197 68 48
175 482 74
15 260 3
28 33 23
316 441 37
165 162 15
245 156 68
311 330 36
350 151 96
374 438 12
117 487 41
78 334 40
371 481 55
355 308 65
183 74 85
352 341 68
439 7 9
233 343 12
218 97 99
180 490 10
499 302 76
100 484 76
407 322 86
185 287 71
63 407 85
294 83 4
472 27 36
137 7 56
343 178 2
427 186 52
177 95 61
77 121 66
208 246 26
24 143 92
466 411 24
2 415 35
35 103 67
18 208 24
157 402 86
240 169 18
444 160 10
394 248 28
12 58 65
56 300 30
326 434 56
226 189 34
248 421 18
213 272 4
288 397 36
473 406 10
185 418 47
326 41 20
164 494 10
128 293 54
13 389 14
486 451 31
128 316 37
161 460 75
264 423 11
73 104 59
377 141 38
174 256 59
154 130 29
442 170 63
245 204 81
16 38 28
156 427 86
186 123 13
102 428 93
24 427 6
25 124 41
384 465 22
80 187 4
339 8 6
453 77 31
98 84 74
199 122 28
46 495 45
116 100 86
405 430 78
261 438 26
378 73 44
112 308 37
126 289 75
228 384 33
468 124 76
410 418 55
229 393 55
190 365 1
219 458 77
323 371 67
179 305 7
45 332 25
43 363 32
228 142 80
260 161 56
197 34 66
201 324 59
312 120 59
198 74 83
172 33 33
201 177 34
361 290 1
245 332 78
426 97 68
21 362 57
318 375 4
252 226 48
272 300 74
19 191 84
162 29 94
345 408 85
295 292 33
459 65 66
460 442 76
265 230 75
161 164 74
267 389 54
420 380 54
79 389 61
238 375 35
344 235 63
34 118 88
348 274 90
354 484 25
35 80 92
90 8 13
180 44 73
264 468 69
320 14 4
22 461 3
259 331 20
179 282 49
170 165 53
0 68 86
75 380 12
465 398 64
456 106 1
253 5 43
2 121 100
396 293 59
365 476 92
356 158 62
292 68 2
361 48 63
0 399 61
32 362 97
283 452 100
436 420 24
302 97 51
132 29 20
123 199 30
195 378 16
425 381 17
456 482 13
222 271 58
392 293 33
49 151 95
345 315 71
401 61 93
281 53 13
346 418 24
179 163 16
221 276 40
450 418 84
382 73 89
388 455 40
329 44 8
213 334 72
461 372 82
177 34 61
323 22 51
271 200 86
59 56 17
280 366 98
178 89 13
72 270 97
97 297 65
240 65 72
476 10 38
406 362 71
289 372 89
61 484 69
74 440 41
170 302 63
400 70 41
137 124 90
374 171 50
38 358 82
130 223 45
301 83 84
191 424 53
436 219 19
246 26 22
114 210 43
176 499 96
181 441 14
335 245 27
23 89 67
327 105 43
47 113 22
215 484 13
6 63 94
137 445 95
404 1 35
350 143 3
119 81 67
484 172 49
3 470 46
135 365 32
57 138 39
292 397 21
85 370 27
199 49 14
217 42 5
227 111 84
118 83 82
43 192 22
278 335 12
392 60 46
22 367 54
150 25 2
494 24 59
19 303 16
106 196 87
328 412 63
495 369 50
92 177 78
492 124 40
289 10 83
418 396 95
150 94 41
187 131 96
42 366 54
241 244 68
258 313 54
97 181 74
485 330 97
88 395 43
97 343 27
283 380 36
188 345 72
182 338 45
419 389 58
499 335 9
277 61 4
146 321 48
450 401 83
72 101 71
189 442 45
34 1 63
424 400 78
423 444 51
364 344 45
212 446 36
480 184 8
435 482 69
192 290 57
339 361 69
433 354 16
335 30 85
338 48 57
344 171 5
205 475 86
364 240 52
214 251 68
57 260 94
100 48 23
221 120 44
401 357 57
309 393 55
185 413 70
215 348 5
478 495 5
363 133 64
313 190 36
370 237 76
135 191 69
421 170 82
116 201 40
171 303 23
286 179 8
249 27 38
337 40 47
133 186 13
445 213 4
174 458 39
11 18 30
294 7 1
282 442 7
40 98 43
158 462 97
134 267 45
308 106 72
443 162 99
476 104 61
222 251 71
359 345 23
118 369 50
17 480 22
340 484 95
234 3 58
384 273 100
145 322 84
56 218 2
100 281 2
24 238 28
65 231 51
432 341 40
232 288 14
478 114 4
60 343 29
281 211 74
43 461 79
491 392 90
133 499 19
208 101 50
348 283 46
177 110 43
319 118 85
24 496 6
83 206 62
45 375 49
41 492 29
221 96 76
363 464 50
493 58 22
444 222 71
235 486 60
209 97 55
357 488 80
498 382 51
50 207 22
291 96 7
162 97 48
61 63 30
474 58 51
398 161 99
102 11 74
177 254 95
467 34 90
233 179 39
429 0 4
247 363 74
350 383 36
130 275 37
297 26 86
231 15 100
472 52 32
343 167 50
449 176 82
361 274 99
404 125 53
469 408 4
139 397 78
380 314 12
24 176 3
421 487 74
211 209 82
480 391 99
200 315 26
249 327 89
193 172 5
111 414 30
327 497 34
386 89 66
463 472 44
444 362 39
271 315 91
320 330 33
484 201 18
443 169 68
381 492 53
62 397 84
137 396 71
312 77 81
203 437 12
193 416 78
106 150 47
398 90 69
13 255 78
336 376 34
210 439 75
36 136 61
18 34 42
58 134 17
428 103 91
277 341 70
31 208 57
184 127 31
80 189 20
269 342 66
172 288 88
181 160 57
150 103 33
292 183 100
335 193 21
144 26 21
487 102 65
282 10 77
242 99 8
470 383 63
10 87 3
64 353 58
261 340 17
74 422 85
155 446 57
143 18 84
127 375 55
318 254 46
146 151 96
56 101 74
395 222 60
67 3 44
499 155 42
336 496 71
444 179 45
97 335 52
410 71 11
154 244 88
154 27 74
144 275 94
414 172 14
166 68 56
256 303 71
487 98 98
448 86 87
337 467 71
354 215 26
72 414 57
225 335 33
15 344 9
169 16 68
329 474 54
21 387 73
129 241 38
298 409 63
134 305 10
35 159 3
397 461 11
447 154 29
203 336 74
85 354 30
331 295 87
390 203 51
377 372 81
301 324 3
250 92 88
419 184 78
226 210 25
36 158 67
44 206 44
445 222 55
19 48 44
187 48 9
64 247 25
143 333 39
258 70 32
48 416 32
234 412 73
204 428 37
236 266 42
18 479 78
432 222 95
128 175 72
427 22 49
20 409 89
184 279 26
114 36 1
250 242 63
205 209 71
69 147 72
387 286 22
131 350 10
352 299 69
84 366 68
242 439 46
358 262 69
288 299 34
321 182 5
14 349 60
409 49 13
83 455 18
363 334 16
285 484 39
91 381 7
456 348 74
193 186 24
58 470 11
50 81 72
317 482 67
142 87 97
345 227 51
57 41 12
22 63 70
177 167 50
293 392 40
158 106 56
443 3 99
262 393 68
436 472 85
57 414 64
88 234 47
40 442 33
474 99 93
462 56 89
298 261 19
331 396 58
395 148 29
82 273 56
472 330 39
78 157 9
250 285 32
438 279 79
93 4 17
207 313 67
32 405 26
84 263 12
345 241 63
308 217 82
100 426 61
51 345 65
391 8 16
439 307 91
473 285 3
334 280 7
393 305 19
84 235 90
305 411 7
313 492 80
430 419 90
251 304 51
479 94 31
496 160 52
237 24 41
5 404 98
33 353 32
65 34 51
364 301 59
488 142 56
309 241 93
452 410 26
217 271 66
300 97 73
46 434 94
130 128 31
33 218 24
436 347 69
299 66 56
259 109 95
78 289 22
278 201 22
290 177 99
174 259 71
382 413 93
331 478 55
348 53 69
412 266 19
198 443 4
336 250 81
330 36 94
256 255 100
54 373 43
475 28 55
353 393 97
146 353 9
224 177 67
104 76 16
215 12 49
106 52 61
436 443 39
367 188 33
332 155 24
41 229 31
306 305 32
359 263 85
256 38 46
164 348 90
179 444 38
74 424 58
390 30 74
368 444 20
62 457 57
130 377 45
419 187 42
257 352 23
203 134 51
96 246 90
62 239 89
231 436 36
66 208 96
26 145 73
80 219 89
51 451 9
254 407 69
13 100 1
233 485 33
221 29 53
157 33 11
142 391 87
64 464 29
15 102 62
324 418 15
492 286 99
456 313 100
345 337 31
76 480 99
104 370 9
216 299 67
431 398 23
364 256 95
313 443 3
306 261 59
447 19 63
187 310 90
489 145 7
49 35 74
494 46 56
349 3 65
348 24 90
76 44 44
274 373 90
373 420 73
260 427 91
142 412 20
463 204 42
434 51 73
267 294 55
323 15 38
327 271 17
344 270 87
426 308 47
290 101 15
427 148 74
71 375 96
19 311 73
150 419 17
23 50 17
195 88 64
370 362 76
267 411 86
29 492 83
491 95 76
256 165 74
321 320 43
115 275 96
463 471 11
269 321 7
308 479 22
224 135 91
412 419 56
268 324 81
324 51 77
258 254 68
279 475 34
310 273 22
401 79 15
38 18 15
359 93 90
204 16 3
311 390 69
368 228 85
452 205 77
425 499 3
250 346 13
42 338 50
14 374 6
160 460 32
404 70 53
60 438 31
231 326 95
74 208 22
9 207 35
201 5 17
272 56 85
437 6 37
169 311 47
157 315 98
362 264 82
377 378 74
205 414 92
487 449 75
477 67 27
268 366 70
371 401 56
103 7 24
84 242 38
350 209 39
312 63 61
494 453 17
60 354 53
315 499 84
421 246 96
385 247 61
207 427 3
78 68 64
155 453 61
360 208 61
256 438 16
286 25 54
359 249 22
315 74 11
87 356 24
135 247 93
485 35 14
484 137 90
435 345 33
126 262 23
52 220 78
220 92 63
190 37 50
398 215 52
220 455 14
467 298 89
3 291 11
316 93 33
485 356 29
292 142 80
243 223 63
7 33 34
104 434 79
126 193 79
193 410 37
33 114 66
276 188 77
10 349 57
410 243 43
481 40 86
230 224 28
377 366 36
181 284 23
371 482 45
108 237 87
33 209 18
489 416 4
185 63 91
7 295 15
188 144 21
301 143 48
196 201 80
227 254 40
130 34 17
161 222 42
247 120 92
424 499 45
25 285 91
262 34 23
0 54 10
371 451 37
446 398 13
261 408 84
230 116 83
56 50 45
58 366 90
314 161 27
431 275 9
382 480 80
235 301 5
400 320 35
135 362 40
494 28 34
238 224 46
161 476 58
457 327 44
109 161 33
150 60 97
351 356 97
461 316 61
112 475 69
255 282 26
217 57 40
148 138 60
435 314 25
189 472 58
132 100 68
113 298 55
229 138 36
323 61 88
243 89 13
192 413 41
7 284 91
297 285 56
318 292 93
229 315 21
481 149 59
38 460 9
48 14 71
119 480 17
282 493 99
239 48 93
80 176 2
488 326 95
13 477 38
401 82 72
340 349 41
229 19 82
491 110 43
57 30 82
218 490 96
126 79 46
340 379 17
36 99 82
383 4 74
480 66 87
414 482 62
429 50 44
295 370 71
463 84 41
52 389 5
399 316 6
456 388 49
360 250 67
111 491 28
488 267 39
346 143 85
196 269 4
450 277 36
51 343 72
322 118 36
82 78 58
96 163 40
159 445 69
17 319 76
322 356 54
487 451 53
396 388 85
483 492 10
444 435 73
371 183 77
20 468 58
309 318 38
21 391 43
110 150 19
187 255 8
368 244 81
269 229 46
386 326 70
407 101 48
150 39 74
133 250 9
477 350 18
380 321 13
419 382 36
276 364 50
497 73 34
244 386 63
249 33 14
266 378 78
316 431 18
291 471 32
404 189 30
4 433 89
200 54 62
342 257 76
308 387 8
423 177 74
401 326 32
346 203 9
101 421 98
476 111 73
443 104 19
488 81 93
78 462 13
157 432 80
479 306 63
308 395 40
475 248 6
51 139 7
242 372 9
351 93 74
317 417 79
40 180 12
167 270 80
294 383 57
480 4 50
483 201 40
250 37 79
137 171 84
126 167 91
187 186 17
219 491 83
52 256 92
394 202 14
437 361 9
171 283 49
137 163 48
149 486 60
195 88 31
82 66 20
343 97 29
19 367 52
122 291 52
449 274 69
72 498 23
375 323 99
27 98 80
62 246 12
431 377 51
44 205 44
466 355 48
461 11 76
484 101 78
159 235 65
63 283 58
427 428 47
9 64 63
41 101 82
291 331 40
483 107 83
94 288 54
494 419 48
72 18 5
18 57 8
321 326 9
481 126 16
465 9 29
167 438 18
464 120 47
288 382 87
353 213 73
75 463 88
483 407 48
288 371 65
14 46 88
167 140 96
162 338 24
425 310 78
214 250 64
472 441 35
256 174 53
455 375 64
133 187 24
389 252 10
132 334 52
361 62 24
75 478 66
28 186 22
189 331 22
448 475 40
486 318 2
6 192 80
44 429 12
341 287 9
152 205 12
25 309 84
493 389 34
392 368 95
3 62 11
45 470 12
67 27 3
276 85 93
461 173 55
440 369 83
247 457 86
152 376 20
491 273 3
83 102 95
455 431 87
260 82 31
318 307 32
400 436 48
348 478 24
381 173 77
366 117 43
232 221 35
32 107 68
147 140 60
415 477 81
223 111 47
327 276 55
340 332 57
77 328 70
117 267 32
390 193 28
199 26 86
27 179 8
33 471 97
339 434 100
55 414 16
449 296 23
241 287 99
253 65 82
10 342 42
116 207 34
436 59 48
301 8 28
123 20 71
91 464 39
263 477 11
334 277 70
15 2 71
331 481 79
271 79 63
57 65 19
257 404 41
204 302 13
128 6 71
383 465 85
268 131 33
67 436 71
411 398 12
417 347 29
170 232 13
404 427 13
51 373 86
313 353 56
495 312 3
250 452 93
290 482 77
36 347 85
31 25 22
202 199 51
51 149 24
18 318 97
346 165 46
249 299 25
471 275 20
187 6 62
289 105 78
193 411 55
133 401 99
240 137 43
431 181 29
475 245 98
244 31 16
77 484 55
431 276 4
26 237 31
76 437 31
143 379 69
286 129 43
248 492 11
273 337 66
289 120 69
168 120 51
276 469 1
123 229 54
157 360 94
106 1 4
364 349 45
363 92 57
25 465 40
75 288 5
261 442 12
220 81 38
252 233 8
340 74 29
136 381 33
154 131 47
332 177 6
143 291 82
412 94 31
199 164 63
217 139 88
177 12 16
335 434 13
176 426 2
311 181 94
180 64 39
102 404 23
180 181 14
125 318 58
151 476 74
229 280 30
185 118 48
18 31 46
52 28 64
419 128 16
323 351 25
458 443 76
24 1 73
190 441 50
64 339 69
59 428 54
179 213 27
179 327 47
34 327 37
377 406 71
192 34 99
286 446 90
17 229 80
152 151 51
232 63 74
490 36 56
415 157 31
36 210 75
354 292 14
377 348 43
302 133 82
172 69 20
435 357 9
62 377 59
75 303 20
144 97 54
308 491 74
223 137 100
393 267 16
440 112 56
305 36 87
273 316 9
66 196 86
171 93 60
37 280 27
191 440 88
243 277 60
469 189 37
208 93 5
177 20 7
470 82 97
170 110 2
201 32 88
475 293 55
251 463 77
483 290 18
1 465 63
493 438 28
12 197 7
242 454 41
301 410 37
84 375 9
99 367 96
454 473 87
492 299 95
351 213 2
459 305 41
193 377 71
429 74 51
317 373 88
408 250 100
343 95 16
16 439 97
228 255 4
107 7 5
225 439 68
44 7 20
404 219 9
413 80 99
307 158 41
44 455 34
449 417 44
492 362 7
126 349 57
264 167 80
105 18 93
61 202 96
225 8 93
489 245 89
18 408 85
153 442 60
439 333 54
269 288 95
289 20 23
442 494 56
230 363 78
375 265 81
361 207 76
339 279 70
344 53 90
109 454 53
7 198 99
308 392 41
424 92 61
384 266 69
419 63 21
176 433 6
235 360 77
239 381 69
244 361 7
332 117 43
181 9 85
189 116 15
304 4 82
421 0 66
446 138 96
9 237 43
71 362 100
174 202 90
303 423 28
107 102 79
134 42 73
64 107 37
182 192 70
433 412 59
431 46 44
332 333 89
25 240 30
181 132 2
40 225 45
407 376 98
356 406 28
425 57 48
78 303 93
345 301 75
125 311 60
281 76 40
398 69 73
408 197 86
175 45 39
48 262 42
319 434 42
20 448 5
463 428 77
127 4 91
46 184 41
379 275 42
162 446 10
156 213 17
46 480 68
323 479 98
315 317 1
58 213 2
187 455 50
492 189 11
376 345 29
198 121 85
151 137 45
361 355 57
210 77 21
337 144 71
40 253 70
375 56 18
426 123 55
189 441 60
302 41 61
412 229 81
464 256 68
279 442 77
236 25 78
447 152 16
278 326 2
484 382 75
86 330 7
224 465 24
453 8 62
84 263 80
263 260 46
424 379 7
197 224 33
444 184 70
324 224 32
439 53 78
395 20 75
3 173 65
470 36 83
17 279 60
273 460 3
28 299 40
404 174 45
24 242 94
369 424 71
323 352 99
225 268 61
375 496 72
286 45 48
193 285 49
205 83 72
37 336 93
108 443 57
251 212 73
499 151 10
256 272 13
443 362 6
362 425 89
248 310 90
189 352 99
268 54 75
102 72 58
230 333 87
158 257 10
256 417 63
138 20 58
432 310 16
59 220 96
442 362 83
480 423 68
450 369 17
123 490 34
272 440 24
166 23 86
430 300 78
182 28 44
494 235 3
327 157 2
479 438 48
435 331 18
351 24 30
433 93 43
181 409 89
359 421 9
497 416 88
8 362 68
73 438 76
337 184 19
304 421 58
448 155 38
241 369 83
11 205 49
14 20 41
216 267 50
185 250 22
419 184 86
107 116 13
466 82 57
51 235 66
294 251 5
136 29 35
28 367 29
361 398 2
354 473 41
122 270 56
33 283 10
430 479 98
290 242 41
113 436 69
454 143 58
429 191 38
315 189 15
54 263 31
264 405 58
106 371 73
431 26 30
199 315 56
478 19 61
95 59 88
469 33 16
178 228 40
228 209 19
186 443 41
332 304 15
213 208 39
339 10 67
415 477 10
389 485 11
137 378 36
360 371 96
104 374 24
273 476 25
217 8 95
148 104 77
242 115 84
325 492 75
327 493 14
326 413 24
443 251 21
392 357 19
119 425 97
15 345 72
305 250 51
363 43 92
187 70 50
279 85 83
243 50 12
144 497 32
270 356 22
386 39 52
233 222 54
192 46 39
108 167 82
187 322 9
15 233 81
59 64 77
448 105 53
401 159 42
311 404 51
10 411 90
399 446 18
392 86 1
0 499 38
184 137 16
378 227 9
478 135 87
9 115 57
434 408 14
306 214 72
418 399 12
493 253 44
105 227 28
398 369 44
374 352 75
373 0 31
343 68 83
429 479 98
410 45 48
180 389 66
482 224 22
203 364 29
130 256 18
